currency,iso3,year,xr,iso2,cpi,cpi_us,s_it,p_i,p_us,q,ln_xr
NZD,NZL,1986,1.911407,NZ,46.8328314200303,50.2662548449057,-0.64783962008034,3.846584483038234,3.9173339741315827,-0.5770901289869914,0.64783962008034
NZD,NZL,1987,1.689325,NZ,54.2063332667549,52.1082935307754,-0.5243290408662246,3.9927977515593054,3.9533241209424923,-0.5638026714830375,0.5243290408662246
NZD,NZL,1988,1.526738,NZ,57.6621222270164,54.2331348364675,-0.42313343325723984,4.054600497412513,3.9932920654973416,-0.48444186517241095,0.42313343325723984
NZD,NZL,1989,1.672914,NZ,60.9580842618454,56.8509698983363,-0.5145670160211386,4.110186484733749,4.040433280707765,-0.5843202200471227,0.5145670160211386
NZD,NZL,1990,1.67563,NZ,64.675578984307,59.919760489111,-0.5161892139648432,4.169383680243959,4.093006342023255,-0.5925665521855468,0.5161892139648432
NZD,NZL,1991,1.729719,NZ,66.3586916339568,62.4573407534626,-0.547958967571208,4.195074748942778,4.134483775755862,-0.6085499407581243,0.547958967571208
NZD,NZL,1992,1.859363,NZ,67.031940556103,64.3490609806525,-0.6202339559495192,4.205169230511794,4.164322341560413,-0.6610808449009005,0.6202339559495192
NZD,NZL,1993,1.848809,NZ,67.8954512198756,66.2484245218916,-0.6145416479886862,4.217969039977052,4.193411683781927,-0.6390990041838109,0.6145416479886862
NZD,NZL,1994,1.68524,NZ,69.0804834258259,67.9758134970225,-0.5219079868960964,4.235272251311692,4.219151958038281,-0.5380282801695073,0.5219079868960964
NZD,NZL,1995,1.524449,NZ,71.6744169878802,69.8828203523109,-0.4216330332952471,4.272133877629344,4.246819844387176,-0.4469470665374149,0.4216330332952471
NZD,NZL,1996,1.454309,NZ,73.3126884933663,71.9312285175105,-0.37453087372669536,4.294733697504899,4.275710503081537,-0.3935540681500571,0.37453087372669536
NZD,NZL,1997,1.513812,NZ,74.1830188512678,73.6127576083459,-0.4146309729324582,4.306535267529784,4.298818347783613,-0.42234789267862904,0.4146309729324582
NZD,NZL,1998,1.868984,NZ,75.1216151198578,74.755433058709,-0.6253949677091207,4.319108335199463,4.3142218926891625,-0.6302814102194212,0.6253949677091207
NZD,NZL,1999,1.891175,NZ,75.0357758064178,76.391102265249,-0.6371983290221334,4.317965010555086,4.335866226893451,-0.6192971126837681,0.6371983290221334
NZD,NZL,2000,2.20581,NZ,76.9981372744839,78.9707207568715,-0.7910947883822174,4.3437812303206025,4.36907716043848,-0.7657988582643398,0.7910947883822174
NZD,NZL,2001,2.379533,NZ,79.0199669167589,81.2025684592531,-0.8669042499426223,4.369700566313946,4.396946877938964,-0.8396579383176039,0.8669042499426223
NZD,NZL,2002,2.160643,NZ,81.135404585527,82.490466876552,-0.7704058625818153,4.396119420551163,4.412682733652381,-0.7538425494805976,0.7704058625818153
NZD,NZL,2003,1.722004,NZ,82.5581743082921,84.3630788186188,-0.5434887288832129,4.413503187974841,4.435129851134964,-0.5218620657230901,0.5434887288832129
NZD,NZL,2004,1.507936,NZ,84.4489620933151,86.6216781201727,-0.41074182836684614,4.436147352986634,4.461550108955697,-0.385339072397783,0.41074182836684614
NZD,NZL,2005,1.420447,NZ,87.0136967707976,89.5605323721102,-0.35097161080998596,4.466065540410228,4.494914736019611,-0.32212241520060303,0.35097161080998596
NZD,NZL,2006,1.542983,NZ,89.9420574288871,92.4497050827274,-0.43371755582195093,4.499165656652268,4.526664767808872,-0.4062184446653472,0.43371755582195093
NZD,NZL,2007,1.36083,NZ,92.0792094230958,95.0869923788515,-0.30809480771188785,4.5226491786154295,4.554792181845666,-0.275951804481652,0.30809480771188785
NZD,NZL,2008,1.424612,NZ,95.7245787073259,98.7374773853445,-0.35389949594373915,4.561475096281079,4.592464584452349,-0.32291000777246914,0.35389949594373915
NZD,NZL,2009,1.596484,NZ,97.7497768150263,98.3864199710624,-0.4678037111995234,4.582410915640631,4.5889027861100065,-0.46131184073014797,0.4678037111995234
NZD,NZL,2010,1.387455,NZ,100.0,100.0,-0.32747113368007746,4.605170185988092,4.605170185988092,-0.32747113368007774,0.32747113368007746
NZD,NZL,2011,1.265442,NZ,104.02790667392,103.156841568622,-0.2354214682656576,4.644659196549481,4.636250563722241,-0.2438301010928976,0.2354214682656576
NZD,NZL,2012,1.235474,NZ,105.130512172271,105.291504532867,-0.2114547021134016,4.6552025513752735,4.65673273718501,-0.2099245163036656,0.2114547021134016
NZD,NZL,2013,1.220332,NZ,106.323136529614,106.833848874866,-0.19912295287174164,4.666482914812719,4.671274813342744,-0.19433105434171694,0.19912295287174164
NZD,NZL,2014,1.205764,NZ,107.628261011102,108.566932118964,-0.18711339093001572,4.678683262043589,4.687366868673699,-0.17842978429990541,0.18711339093001572
NZD,NZL,2015,1.436308,NZ,107.943293912264,108.695721960694,-0.36207593230714774,4.68160603286593,4.688552436965321,-0.35512952820775645,0.36207593230714774
NZD,NZL,2016,1.435329,NZ,108.640866961892,110.06700893427,-0.3613940912263088,4.68804764391378,4.7010893524521205,-0.34835238268796864,0.3613940912263088
NZD,NZL,2017,1.407427,NZ,110.651578737121,112.411557302308,-0.3417632146777913,4.706386334240922,4.722166755147941,-0.32598279377077244,0.3417632146777913
NZD,NZL,2018,1.446533,NZ,112.420119642595,115.157303224791,-0.3691696588620375,4.722242921819894,4.746299047831631,-0.34511353285030033,0.3691696588620375
NZD,NZL,2019,1.518862,NZ,114.240911764414,117.244195476228,-0.41796137024367036,4.7383094796905,4.764258900567713,-0.39201194936645756,0.41796137024367036
NZD,NZL,2020,1.540074,NZ,116.19964268334,118.690501577198,-0.4318304672191318,4.755309769398798,4.776519278002681,-0.4106209586152483,0.4318304672191318
NZD,NZL,2021,1.41456,NZ,120.779210747308,124.266413825838,-0.3468185286753573,4.793964174227737,4.822427759477936,-0.3183549434251587,0.3468185286753573
NZD,NZL,2022,1.578632,NZ,129.441767205658,134.21120616846,-0.45655864921302297,4.863231105918298,4.899414724542119,-0.4203750305892022,0.45655864921302297
NZD,NZL,2023,1.630003,NZ,136.86287449004,139.73579356326,-0.48858185530777487,4.918979508445978,4.939753450791028,-0.4678079129627246,0.48858185530777487
NZD,NZL,2024,1.65247,NZ,140.863099606157,143.857336014608,-0.5022711382672639,4.947788493946359,4.96882208636568,-0.4812375458479421,0.5022711382672639
SEK,SWE,1970,5.184999,SE,13.68827937526,17.8051000777325,-1.6457696488174414,2.6165399466139267,2.8794849374796003,-1.3828246579517678,1.6457696488174414
SEK,SWE,1971,5.105136,SE,14.7006017075933,18.5694314826577,-1.6302470918102576,2.687888425436319,2.9215167600687066,-1.39661875717787,1.6302470918102576
SEK,SWE,1972,4.757108,SE,15.5837241402111,19.1770749495732,-1.5596399205769125,2.7462270452683457,2.9537155525891694,-1.3521514132560888,1.5596399205769125
SEK,SWE,1973,4.361946,SE,16.6306383224921,20.3617886272073,-1.472918288060443,2.81124667626207,3.0136600378830294,-1.2705049264394837,1.472918288060443
SEK,SWE,1974,4.436829,SE,18.2790215088424,22.612744614712,-1.4899399321003524,2.905754036630662,3.1185136683394976,-1.2771803003915168,1.4899399321003524
SEK,SWE,1975,4.153356,SE,20.0666867786879,24.6802610650347,-1.4239166821401898,2.999061065906358,3.2060037769810257,-1.216973971065522,1.4239166821401898
SEK,SWE,1976,4.35294,SE,22.1233665870451,26.0980958211709,-1.470851478877647,3.096634361594445,3.2618623546238927,-1.3056234858481992,1.470851478877647
SEK,SWE,1977,4.482839,SE,24.6546790755082,27.7949115401048,-1.500256551077585,3.204966702982498,3.3248529658173425,-1.3803702882427407,1.500256551077585
SEK,SWE,1978,4.517384,SE,27.1189796868586,29.9159311887723,-1.50793306523536,3.3002338401984828,3.3983911541787712,-1.4097757512550715,1.50793306523536
SEK,SWE,1979,4.286156,SE,29.0742001338965,33.2828110274678,-1.4553902939625047,3.3698511875842283,3.505041078355544,-1.3202004031911891,1.4553902939625047
SEK,SWE,1980,4.227076,SE,33.0592037292646,37.7923663165264,-1.4415105010776224,3.4983000064786345,3.632107132932793,-1.3077033746234634,1.4415105010776224
SEK,SWE,1981,5.069856,SE,37.0606694272482,41.6980997956942,-1.623312414832873,3.6125562840305063,3.7304555593179023,-1.5054131395454773,1.623312414832873
SEK,SWE,1982,6.292602,SE,40.2438789201222,44.254788345169,-1.8393746576694967,3.694957915781063,3.78996357678979,-1.7443689966607698,1.8393746576694967
SEK,SWE,1983,7.673386,SE,43.8147269586491,45.6764447583299,-2.037757978198945,3.7799699928017394,3.821582733035403,-1.9961452379652815,2.037757978198945
SEK,SWE,1984,8.271234,SE,47.3392897976951,47.6407764689877,-2.1127837119308963,3.8573406018122376,3.863689043031601,-2.106435270711533,2.1127837119308963
SEK,SWE,1985,8.595837,SE,50.8294142442702,49.3299488738723,-2.151278016292427,3.928475207573214,3.898531378834656,-2.181221845030985,2.151278016292427
SEK,SWE,1986,7.119864,SE,52.9825025415534,50.2662548449057,-1.96288862411786,3.9699617183182676,3.9173339741315827,-2.015516368304545,1.96288862411786
SEK,SWE,1987,6.339418,SE,55.2017125523808,52.1082935307754,-1.846786966128175,4.010993977301452,3.9533241209424923,-1.904456822487135,1.846786966128175
SEK,SWE,1988,6.133126,SE,58.4171563806076,54.2331348364675,-1.8137045710276243,4.067609620331696,3.9932920654973416,-1.888022125861979,1.8137045710276243
SEK,SWE,1989,6.44834,SE,62.1811349241116,56.8509698983363,-1.8638227333427104,4.130051656701278,4.040433280707765,-1.9534411093362238,1.8638227333427104
SEK,SWE,1990,5.917489,SE,68.6271754732524,59.919760489111,-1.7779122035111605,4.2286886002125135,4.093006342023255,-1.913594461700419,1.7779122035111605
SEK,SWE,1991,6.054409,SE,75.1087564434232,62.4573407534626,-1.8007867669564612,4.3189371490893285,4.134483775755862,-1.9852401402899282,1.8007867669564612
SEK,SWE,1992,5.821222,SE,76.8921141591385,64.3490609806525,-1.761510205339386,4.342403324558118,4.164322341560413,-1.9395911883370909,1.761510205339386
SEK,SWE,1993,7.799472,SE,80.5277063755107,66.2484245218916,-2.054056039096626,4.38860130378643,4.193411683781927,-2.249245659101129,2.054056039096626
SEK,SWE,1994,7.713115,SE,82.2656054131643,67.9758134970225,-2.0429221267331004,4.409953103115786,4.219151958038281,-2.2337232718106055,2.0429221267331004
SEK,SWE,1995,7.137207,SE,84.2853482548001,69.8828203523109,-1.965321523351431,4.434208045095362,4.246819844387176,-2.1527097240596174,1.965321523351431
SEK,SWE,1996,6.706189,SE,84.7347003997609,71.9312285175105,-1.9030308313629585,4.439525203707225,4.275710503081537,-2.066845531988646,1.9030308313629585
SEK,SWE,1997,7.635764,SE,85.2926023577901,73.6127576083459,-2.0328429991522636,4.446087725740204,4.298818347783613,-2.1801123771088546,2.0328429991522636
SEK,SWE,1998,7.953779,SE,85.0647579532024,74.755433058709,-2.0736471616371115,4.443412824696589,4.3142218926891625,-2.2028380936445378,2.0736471616371115
SEK,SWE,1999,8.271146,SE,85.4579066416507,76.391102265249,-2.1127730725912124,4.448023934732748,4.335866226893451,-2.2249307804305096,2.1127730725912124
SEK,SWE,2000,9.171328,SE,86.2262960544623,78.9707207568715,-2.216082095848391,4.456975189785176,4.36907716043848,-2.303980125195087,2.216082095848391
SEK,SWE,2001,10.343176,SE,88.3008648169117,81.2025684592531,-2.3363269785904435,4.480749901637963,4.396946877938964,-2.4201300022894423,2.3363269785904435
SEK,SWE,2002,9.719409,SE,90.2068232098235,82.490466876552,-2.274124814154667,4.502105069549337,4.412682733652381,-2.363547150051623,2.274124814154667
SEK,SWE,2003,8.083812,SE,91.9438957260577,84.3630788186188,-2.0898635434570005,4.521178561963075,4.435129851134964,-2.1759122542851115,2.0898635434570005
SEK,SWE,2004,7.345271,SE,92.2874531293479,86.6216781201727,-1.994056704792721,4.524908196508659,4.461550108955697,-2.057414792345683,1.994056704792721
SEK,SWE,2005,7.478023,SE,92.705672967515,89.5605323721102,-2.0119684522388788,4.529429667759917,4.494914736019611,-2.0464833839791847,2.0119684522388788
SEK,SWE,2006,7.379297,SE,93.966669146231,92.4497050827274,-1.9986783766225273,4.542940135839658,4.526664767808872,-2.014953744653314,1.9986783766225273
SEK,SWE,2007,6.758491,SE,96.045370515777,95.0869923788515,-1.910799640284426,4.564820689362467,4.554792181845666,-1.9208281478012275,1.910799640284426
SEK,SWE,2008,6.587437,SE,99.3464970644715,98.7374773853445,-1.8851643502543871,4.598613709840461,4.592464584452349,-1.891313475642499,1.8851643502543871
SEK,SWE,2009,7.644609,SE,98.8552678342659,98.3864199710624,-2.0340006935341846,4.593656839388061,4.5889027861100065,-2.0387547468122387,2.0340006935341846
SEK,SWE,2010,7.206174,SE,100.0,100.0,-1.9749381585789245,4.605170185988092,4.605170185988092,-1.9749381585789245,1.9749381585789245
SEK,SWE,2011,6.493945,SE,102.961150738221,103.156841568622,-1.8708702042884602,4.634351739781562,4.636250563722241,-1.868971380347781,1.8708702042884602
SEK,SWE,2012,6.777225,SE,103.87583444225,105.291504532867,-1.913567726134059,4.643196286281734,4.65673273718501,-1.9000312752307833,1.913567726134059
SEK,SWE,2013,6.514909,SE,103.829824749908,106.833848874866,-1.874093242712566,4.642753258457904,4.671274813342744,-1.845571687827726,1.874093242712566
SEK,SWE,2014,6.863611,SE,103.643306416286,108.566932118964,-1.9262336880855422,4.640955258082418,4.687366868673699,-1.8798220774942607,1.9262336880855422
SEK,SWE,2015,8.434721,SE,103.594817159687,108.695721960694,-2.132356638983792,4.640487301157821,4.688552436965321,-2.084291503176291,2.132356638983792
SEK,SWE,2016,8.561069,SE,104.614469083966,110.06700893427,-2.147225065533966,4.650281869827001,4.7010893524521205,-2.0964175829088467,2.147225065533966
SEK,SWE,2017,8.544253,SE,106.491774734342,112.411557302308,-2.14525889320265,4.668067749625504,4.722166755147941,-2.0911598876802127,2.14525889320265
SEK,SWE,2018,8.697642,SE,108.572129146727,115.157303224791,-2.163051954441296,4.687414736871467,4.746299047831631,-2.1041676434811327,2.163051954441296
SEK,SWE,2019,9.461526,SE,110.509219846432,117.244195476228,-2.2472336808368425,4.705098955001362,4.764258900567713,-2.1880737352704918,2.2472336808368425
SEK,SWE,2020,9.199733,SE,111.058856590269,118.690501577198,-2.2191744618947253,4.710060300336989,4.776519278002681,-2.152715484229034,2.2191744618947253
SEK,SWE,2021,8.584216,SE,113.461278849041,124.266413825838,-2.1499251681059404,4.7314616231996185,4.822427759477936,-2.058959031827623,2.1499251681059404
SEK,SWE,2022,10.122728,SE,122.957183435409,134.21120616846,-2.314783192750536,4.811836192619653,4.899414724542119,-2.22720466082807,2.314783192750536
SEK,SWE,2023,10.618662,SE,133.46833183182,139.73579356326,-2.362613019175985,4.893864234957515,4.939753450791028,-2.316723803342472,2.362613019175985
SEK,SWE,2024,10.565879,SE,137.253248917946,143.857336014608,-2.357629846849938,4.921827751642778,4.96882208636568,-2.3106355121270354,2.357629846849938
